,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
250,1126452,Confirmatory,Antagonist activity at human NOP receptor expressed in CHO cells assessed as inhibition of nociceptin-induced [35S]-GTPgammaS binding after 2 hrs,"Title: Discovery of a novel series of orally active nociceptin/orphanin FQ (NOP) receptor antagonists based on a dihydrospiro(piperidine-4,7'-thieno[2,3-c]pyran) scaffold._||_Abstract: Nociceptin/OFQ (N/OFQ) is a 17 amino acid peptide that is the endogenous ligand for the ORL1/NOP receptor. Nociceptin appears to regulate a host of physiological functions such as biological reactions to stress, anxiety, mood, and drug abuse, in addition to feeding behaviors. To develop tools to study the function of nociceptin and NOP receptor, our research effort sought to identify orally available NOP antagonists. Our effort led to the discovery of a novel chemical series based on the dihydrospiro(piperidine-4,7'-thieno[2,3-c]pyran) scaffold. Herein we show that dihydrospiro(piperidine-4,7'-thieno[2,3-c]pyran)-derived compounds are potent NOP antagonists with high selectivity versus classical opioid receptors (μ, δ, and κ). Moreover, these compounds exhibit sufficient bioavailability to produce a high level of NOP receptor occupancy in the brain following oral administration in rats.",43,ChEMBL,CHEMBL3243887,20200619,16131448|58268566|90654745|90654746|90654747|90654748|90654749|90654750|90654751|90654752|90654753|90654754|90654755|90654756|90654757|90654758|90654759,103532611|242623262|242623263|242623264|242623265|242623266|242623267|242623268|242623269|242623270|242623271|242623272|242623273|242623274|242623275|242623276|242623277,4987,,P41146,Curation Efforts|Research and Development,24678969,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
257,1161796,Literature-derived,Displacement of [3H] nociceptin from human ORL1 receptor at 10 uM relative to control,"Title: Synthesis and pharmacological investigation of aralkyl diamine derivatives as potential triple reuptake inhibitors._||_Abstract: A series of aralkyl diamine derivatives were designed, synthesized, and evaluated for their triple reuptake inhibitory abilities. Compounds 18c (5-HT, NE, DA, IC50 = 389, 69, 238 nM), 36a (5-HT, NE, DA, IC50 = 378, 477, 247 nM), and 36d (5-HT, NE, DA, IC50 = 501, 206, 357 nM) showed in vivo activities in the rat forced swim test at 5, 10, and 20 mg/kg PO. 36a was identified as the most promising candidate in this study. Specifically, 36a exhibited high selectivity for monoamine transporters over a number of CNS-related targets. Furthermore, 36a showed a good pharmacokinetic properties and acceptable safety profile in preclinical studies.",43,ChEMBL,CHEMBL3370814,20181005,54767240,312358235,4987,,P41146,Curation Efforts|Research and Development,25164761,0,,P41146,9606.0,,,,0,0,0,0,0,0
288,1231113,Literature-derived,Intrinsic activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein by Fluo-4AM dye based calcium mobilization assay,Intrinsic activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein by Fluo-4AM dye based calcium mobilization assay,43,ChEMBL,CHEMBL3587624,20200624,16131448|122179567|122179568|122179584|122179586|122179587,103532611|318374422|318374423|318374437|318374438|318374439,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,197.0,,,0,0,0,0,0,0
289,1231114,Literature-derived,Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of agonist response by Fluo-4AM dye based calcium mobilization assay,Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of agonist response by Fluo-4AM dye based calcium mobilization assay,43,ChEMBL,CHEMBL3587625,20200624,10047612|16131448|122179567|122179568|122179569|122179570|122179571|122179572|122179573|122179574|122179577|122179578|122179579|122179582|122179584|122179586|122179587,103532611|103683969|318374422|318374423|318374424|318374425|318374426|318374427|318374428|318374429|318374432|318374433|318374434|318374436|318374437|318374438|318374439,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
291,1231116,Literature-derived,Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of agonist response up to 10 uM by Fluo-4AM dye based calcium mobilization assay,Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of agonist response up to 10 uM by Fluo-4AM dye based calcium mobilization assay,43,ChEMBL,CHEMBL3587627,20181008,122179575|122179576|122179580,318374430|318374431|318374435,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
292,1231117,Literature-derived,"Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of (R)-8-(Chroman-4-yl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one-induced response by Fluo-4AM dye based ","Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of (R)-8-(Chroman-4-yl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one-induced response by Fluo-4AM dye based calcium mobilization assay",43,ChEMBL,CHEMBL3587628,20200624,10047612,103683969,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
293,1231118,Literature-derived,"Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of (S)-8-(Chroman-4-yl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one-induced response by Fluo-4AM dye based ","Antagonist activity at human recombinant NOP receptor expressed in CHO cells co-expressing C-terminally modifed Gaqi5 protein assessed as inhibition of (S)-8-(Chroman-4-yl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one-induced response by Fluo-4AM dye based calcium mobilization assay",43,ChEMBL,CHEMBL3587629,20200624,10047612,103683969,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
298,1257390,Confirmatory,"ORL-1 Receptor Binding Assay: Radioligand binding assays (screening and dose-displacement) used 0.1 nM [3H]-nociceptin (NEN; 87.7 Ci/mmole) with 10-20 μg membrane protein in a final volume of 500 μL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM H","ORL-1 Receptor Binding Assay: Radioligand binding assays (screening and dose-displacement) used 0.1 nM [3H]-nociceptin (NEN; 87.7 Ci/mmole) with 10-20 μg membrane protein in a final volume of 500 μL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Non-specific binding was determined in the presence of 10 nM unlabeled nociceptin (American Peptide Company). All reactions were performed in 96-deep well polypropylene plates for 1 h at about 25° C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard) presoaked in 0.5% polyethylenimine (Sigma). Harvesting was performed using a 96-well tissue harvester (Packard) followed by three filtration washes with 5004 ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. Fifty μL/well scintillation cocktail (BetaScint; Wallac) was added and plates were counted in a Packard Top-Count for 1 min/well.",43,ChEMBL,CHEMBL3705254,20200702,46178991|46179067|46179068|46179069|58358709|58358756,318406389|318406390|318406391|318406392|318406393|318406394,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,,,,0,0,0,0,0,0
299,1257412,Confirmatory,"Radioligand Binding Assay: Radioligand dose-displacement binding assays for μ-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 μl binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DM","Radioligand Binding Assay: Radioligand dose-displacement binding assays for μ-opioid receptors used 0.2 nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 μl binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 μl of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50 μl/well), and plates were counted using a Packard Top-Count for 1 min/well.",43,ChEMBL,CHEMBL3707955,20200702,24898825|24898826|24898827|59487289,318418018|318418019|318418020|318418021,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,,,,0,0,0,0,0,0
300,1257801,Confirmatory,ORL-1 Receptor Binding Assay: ORL-1 Receptor Binding Assay Procedures: Membranes from recombinant HEK-293 cells expressing the human opioid receptor-like receptor (ORL-1) (Receptor Biology) were prepared by lysing cells in ice-cold hypotonic buffer (2.5 m,"ORL-1 Receptor Binding Assay: ORL-1 Receptor Binding Assay Procedures: Membranes from recombinant HEK-293 cells expressing the human opioid receptor-like receptor (ORL-1) (Receptor Biology) were prepared by lysing cells in ice-cold hypotonic buffer (2.5 mM MgCl2, 50 mM HEPES, pH 7.4) (10mL/10 cm dish) followed by homogenization with a tissue grinder/Teflon pestle. Membranes were collected by centrifugation at 30,000×g for 15 min at 4° C. and pellets resuspended in hypotonic buffer to a final concentration 1-3mg/mL. Protein concentrations were determined using the BioRad protein assay reagent with bovine serum albumen as standard. Aliquots of the ORL-1 receptor membranes were stored at −80° C.",43,ChEMBL,CHEMBL3706264,20200702,24970041|25128941|25128942|25128943|25129299|25129300|25129301|25129302|25134073|25134074|25134075|25134076|25134077|57502889|57502892|57502893|57502894|57502905|57502908|57502917|57502946|57502947|57502948|59159321|59159323|59159326|59159346|59159347|59159354,318424026|318424027|318424028|318424029|318424030|318424031|318424032|318424033|318424034|318424035|318424036|318424037|318424038|318424039|318424040|318424041|318424042|318424043|318424044|318424045|318424046|318424047|318424048|318424049|318424050|318424051|318428950|318428951|318428952|318428953|318428954,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
303,1282210,Literature-derived,Partial agonist activity at human nociceptin receptor expressed in CHO cells after 60 mins by [35S]GTPgammaS binding assay,"Title: Tactical Approaches to Interconverting GPCR Agonists and Antagonists._||_Abstract: There are many reported examples of small structural modifications to GPCR-targeted ligands leading to major changes in their functional activity, converting agonists into antagonists or vice versa. These shifts in functional activity are often accompanied by negligible changes in binding affinity. The current perspective focuses on outlining and analyzing various approaches that have been used to interconvert GPCR agonists, partial agonists, and antagonists in order to achieve the intended functional activity at a GPCR of therapeutic interest. An improved understanding of specific structural modifications that are likely to alter the functional activity of a GPCR ligand may be of use to researchers designing GPCR-targeted drugs and/or probe compounds, specifically in cases where a particular ligand exhibits good potency but not the preferred functional activity at the GPCR of choice.",43,ChEMBL,CHEMBL3777307,20180905,3655995,103317714,4987,,P41146,Curation Efforts|Research and Development,26390077,0,,P41146,9606.0,197.0,,,1,1,1,1,1,0
304,1282709,Literature-derived,Binding affinity to human NOP receptor at 10 uM by radioligand binding assay,"Title: Potent multitarget FAAH-COX inhibitors: Design and structure-activity relationship studies._||_Abstract: Non-steroidal anti-inflammatory drugs (NSAIDs) exert their pharmacological effects by inhibiting cyclooxygenase (COX)-1 and COX-2. Though widely prescribed for pain and inflammation, these agents have limited utility in chronic diseases due to serious mechanism-based adverse events such as gastrointestinal damage. Concomitant blockade of fatty acid amide hydrolase (FAAH) enhances the therapeutic effects of the NSAIDs while attenuating their propensity to cause gastrointestinal injury. This favorable interaction is attributed to the accumulation of protective FAAH substrates, such as the endocannabinoid anandamide, and suggests that agents simultaneously targeting COX and FAAH might provide an innovative strategy to combat pain and inflammation with reduced side effects. Here, we describe the rational design and structure-active relationship (SAR) properties of the first class of potent multitarget FAAH-COX inhibitors. A focused SAR exploration around the prototype 10r (ARN2508) led to the identification of achiral (18b) as well as racemic (29a-c and 29e) analogs. Absolute configurational assignment and pharmacological evaluation of single enantiomers of 10r are also presented. (S)-(+)-10r is the first highly potent and selective chiral inhibitor of FAAH-COX with marked in vivo activity, and represents a promising lead to discover novel analgesics and anti-inflammatory drugs.",43,ChEMBL,CHEMBL3779680,20180905,117072556,336877911,4987,,P41146,Curation Efforts|Research and Development,26774927,0,,P41146,9606.0,,,,0,0,0,0,0,0
305,1285577,Literature-derived,Displacement of [3H]nociceptin from human recombinant Nociceptin receptor expressed in HEK293 cells at 10'-5 M,"Title: Design, physico-chemical properties and biological evaluation of some new N-[(phenoxy)alkyl]- and N-{2-[2-(phenoxy)ethoxy]ethyl}aminoalkanols as anticonvulsant agents._||_Abstract: A series of thirty N-(phenoxy)alkyl or N-{2-[2-(phenoxy)ethoxy]ethyl}aminoalkanols has been designed, synthesized and evaluated for anticonvulsant activity in MES, 6Hz test, and pilocarpine-induced status epilepticus. Among the title compounds, the most promising seems R-(-)-2N-{2-[2-(2,6-dimethylphenoxy)ethoxy]ethyl}aminopropan-1-ol hydrochloride (22a) with proved absolute configuration with X-ray analysis and enantiomeric purity. The compound is effective in MES test with ED50=12.92 mg/kg b.w. and its rotarod TD50=33.26 mg/kg b.w. The activity dose is also effective in a neurogenic pain model-the formalin test. Within high throughput profile assay, among eighty one targets, the strongest affinity of the compound is observed towards σ receptors and 5-HT transporter and the compound does not bind to hERG. It also does not exhibit mutagenic properties in the Vibrio harveyi test. Moreover, murine liver microsomal assay and pharmacokinetics profile (mice, iv, p.o., ip) indicate that the liver is the primary site of biotransformation of the compound, suggesting that both 22a and its metabolite(s) are active, compensating probably low bioavailability of the parent molecule.",43,ChEMBL,CHEMBL3778383,20200623,117858131|117858220,336876580|336879135,4987,,P41146,Curation Efforts|Research and Development,26988801,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
306,1285648,Confirmatory,Displacement of [3H]nociceptin from human recombinant Nociceptin receptor expressed in HEK293 cells,"Title: Design, physico-chemical properties and biological evaluation of some new N-[(phenoxy)alkyl]- and N-{2-[2-(phenoxy)ethoxy]ethyl}aminoalkanols as anticonvulsant agents._||_Abstract: A series of thirty N-(phenoxy)alkyl or N-{2-[2-(phenoxy)ethoxy]ethyl}aminoalkanols has been designed, synthesized and evaluated for anticonvulsant activity in MES, 6Hz test, and pilocarpine-induced status epilepticus. Among the title compounds, the most promising seems R-(-)-2N-{2-[2-(2,6-dimethylphenoxy)ethoxy]ethyl}aminopropan-1-ol hydrochloride (22a) with proved absolute configuration with X-ray analysis and enantiomeric purity. The compound is effective in MES test with ED50=12.92 mg/kg b.w. and its rotarod TD50=33.26 mg/kg b.w. The activity dose is also effective in a neurogenic pain model-the formalin test. Within high throughput profile assay, among eighty one targets, the strongest affinity of the compound is observed towards σ receptors and 5-HT transporter and the compound does not bind to hERG. It also does not exhibit mutagenic properties in the Vibrio harveyi test. Moreover, murine liver microsomal assay and pharmacokinetics profile (mice, iv, p.o., ip) indicate that the liver is the primary site of biotransformation of the compound, suggesting that both 22a and its metabolite(s) are active, compensating probably low bioavailability of the parent molecule.",43,ChEMBL,CHEMBL3779736,20200623,16131448,103532611,4987,,P41146,Curation Efforts|Research and Development,26988801,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
308,1292246,Confirmatory,Antagonist activity at human NOP receptor expressed in HEK293 cells assessed as inhibition of N/OFQ-induced [35S]GTPgammaS binding after 1.5 hrs by scintillation proximity assay,"Title: Discovery of small-molecule nonpeptide antagonists of nociceptin/orphanin FQ receptor: The studies of design, synthesis, and structure-activity relationships for (4-arylpiperidine substituted-methyl)-[bicyclic (hetero)cycloalkanobenzene] derivatives._||_Abstract: Nociceptin/orphanin FQ (N/OFQ) and N/OFQ peptide (NOP) receptor are expressed and distributed in various regions such as central nervous system (CNS), peripheral nervous system, immune system, and peripheral tissues. N/OFQ and NOP receptor have important roles on a variety of physiological, pathophysiological, regulatory, and dysregulatory mechanisms in the living body. Both activation and blockade of NOP receptor function have displayed clinical potential of NOP receptor agonists and antagonists for the treatment of various diseases or pathophysiological conditions, respectively. Potent and selective NOP receptor agonists/antagonists are also useful tools to investigate the various mechanisms mediated by NOP receptor-N/OFQ system. As the present study, a series of (4-arylpiperidine substituted-methyl)-[bicyclic (hetero)cycloalkanobenzene] analogs was designed, synthesized, and biologically evaluated in vitro to seek and identify potent and selective, small-molecules of nonpeptide NOP receptor antagonists, which resulted in the discovery of novel potent small-molecule 15 with high human NOP receptor selectivity over human μ receptor. The structure-activity relationship (SAR) of the potency and selectivity, structure-metabolic stability relationship (SMR), and SAR of hERG (human ether-a-go-go related gene) potassium ion channel binding affinity for the analogs in the present studies in vitro provided or suggested significant and/or useful structural determinants and insights for the respective purposes. The superior profiles of compound 15 are discussed with a viewpoint of multisite interactions between ligand and NOP receptor, together with the results of previous NOP receptor agonist/antagonist studies.",43,ChEMBL,CHEMBL3789773,20200624,11516508|11544795|11552010|11581029|11602409|11624970|11626062|127030671|127033703|127033704|127034022|127034023|127034292,336873563|336873579|336877083|336877647|336877648|336877649|336878059|336878060|336878061|336878062|336878530|336878531|336878971,4987,,P41146,Curation Efforts|Research and Development,27043173,0,,P41146,9606.0,45.0,,,0,0,1,1,1,1
310,1302012,Confirmatory,Antagonist activity at human nociceptin receptor expressed in HEK293 cells assessed as inhibition of OFQ/nociceptin-induced suppression of cAMP accumulation at 2 to 20 uM preincubated for 15 mins followed by OFQ/nociceptin addition by luciferase reporter ,"Title: Bifunctional Peptide-Based Opioid Agonist-Nociceptin Antagonist Ligands for Dual Treatment of Acute and Neuropathic Pain._||_Abstract: Herein, the opioid pharmacophore H-Dmt-d-Arg-Aba-β-Ala-NH2 (7) was linked to peptide ligands for the nociceptin receptor. Combination of 7 and NOP ligands (e.g., H-Arg-Tyr-Tyr-Arg-Ile-Lys-NH2) led to binding affinities in the low nanomolar domain. In vitro, the hybrids behaved as agonists at the opioid receptors and antagonists at the nociceptin receptor. Intravenous administration of hybrid 13a (H-Dmt-d-Arg-Aba-β-Ala-Arg-Tyr-Tyr-Arg-Ile-Lys-NH2) to mice resulted in potent and long lasting antinociception in the tail-flick test, indicating that 13a was able to permeate the BBB. This was further supported by a cell-based BBB model. All hybrids alleviated allodynia and hyperalgesia in neuropathic pain models. Especially with respect to hyperalgesia, they showed to be more effective than the parent compounds. Hybrid 13a did not result in significant respiratory depression, in contrast to an equipotent analgesic dose of morphine. These hybrids hence represent a promising avenue toward analgesics for the dual treatment of acute and neuropathic pain.",43,ChEMBL,CHEMBL3810907,20200624,118731120|122409965|127043001|127043364|127043559|127044528,312385060|336893551|336894039|336894287|336895782|336897110,4987,,P41146,Curation Efforts|Research and Development,27035422,0,,P41146,9606.0,45.0,,,0,0,1,1,1,1
311,1302013,Literature-derived,Antagonist activity at human nociceptin receptor expressed in HEK293 cells assessed as inhibition of OFQ/nociceptin-induced suppression of cAMP accumulation up to 20 uM preincubated for 15 mins followed by OFQ/nociceptin addition by luciferase reporter ge,"Title: Bifunctional Peptide-Based Opioid Agonist-Nociceptin Antagonist Ligands for Dual Treatment of Acute and Neuropathic Pain._||_Abstract: Herein, the opioid pharmacophore H-Dmt-d-Arg-Aba-β-Ala-NH2 (7) was linked to peptide ligands for the nociceptin receptor. Combination of 7 and NOP ligands (e.g., H-Arg-Tyr-Tyr-Arg-Ile-Lys-NH2) led to binding affinities in the low nanomolar domain. In vitro, the hybrids behaved as agonists at the opioid receptors and antagonists at the nociceptin receptor. Intravenous administration of hybrid 13a (H-Dmt-d-Arg-Aba-β-Ala-Arg-Tyr-Tyr-Arg-Ile-Lys-NH2) to mice resulted in potent and long lasting antinociception in the tail-flick test, indicating that 13a was able to permeate the BBB. This was further supported by a cell-based BBB model. All hybrids alleviated allodynia and hyperalgesia in neuropathic pain models. Especially with respect to hyperalgesia, they showed to be more effective than the parent compounds. Hybrid 13a did not result in significant respiratory depression, in contrast to an equipotent analgesic dose of morphine. These hybrids hence represent a promising avenue toward analgesics for the dual treatment of acute and neuropathic pain.",43,ChEMBL,CHEMBL3811072,20200624,101341769|122409965,336895818|336897110,4987,,P41146,Curation Efforts|Research and Development,27035422,0,,P41146,9606.0,45.0,,,0,0,1,1,1,1
317,1336269,Literature-derived,Displacement of [3H]nociceptin from human recombinant NOP receptor expressed in HEK293 cells at 100 uM measured after 60 mins by scintillation counting method relative to control,"Title: Structure-anticonvulsant activity studies in the group of (E)-N-cinnamoyl aminoalkanols derivatives monosubstituted in phenyl ring with 4-Cl, 4-CH3 or 2-CH3._||_Abstract: A series of twenty two (E)-N-cinnamoyl aminoalkanols derivatives monosubstituted in phenyl ring with 4-Cl, 4-CH3 or 2-CH3 was designed, synthesized and evaluated for anticonvulsant activity in rodent models of seizures: maximal electroshock (MES) test, subcutaneous pentylenetetrazole (scPTZ) test, and 6-Hz test. There were identified three most active compounds: S-(2E)-N-(1-hydroxypropan-2-yl)-3-(2-methylphenyl)prop-2-enamide (5) (ED50 MES=42.56, ED50 scPTZ=58.38, ED50 6-Hz 44mA=42.27mg/kg tested in mice after intraperitoneal (i.p.) administration); R,S-(2E)-3-(4-chlorophenyl)-N-(1-hydroxybutan-2-yl)prop-2-enamide (6) (ED50 MES=53.76, ED50 scPTZ=90.31, ED50 6-Hz 44mA=92.86mg/kg mice, i.p.); and R,S-(2E)-3-(4-chlorophenyl)-N-(2-hydroxypropyl)prop-2-enamide (11) (ED50 MES=55.58, ED50 scPTZ=102.15, ED50 6-Hz 44mA=51.27mg/kg mice, i.p.). Their structures and configurations were confirmed by crystal X-ray diffraction method. The structure-activity studies among the tested series showed that chlorine atom in position para or methyl group in position ortho of phenyl ring were beneficial for anticonvulsant activity. Methyl group in position para of phenyl ring decreased anticonvulsant activity in reported series of cinnamamide derivatives.",43,ChEMBL,CHEMBL3876305,20180907,6310476|6434091|40036376,374264730|374265246|374265958,4987,,P41146,Curation Efforts|Research and Development,27876250,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
318,1336345,Confirmatory,Displacement of [3H]nociceptin from human recombinant NOP receptor expressed in HEK293 cells measured after 60 mins by scintillation counting method,"Title: Structure-anticonvulsant activity studies in the group of (E)-N-cinnamoyl aminoalkanols derivatives monosubstituted in phenyl ring with 4-Cl, 4-CH3 or 2-CH3._||_Abstract: A series of twenty two (E)-N-cinnamoyl aminoalkanols derivatives monosubstituted in phenyl ring with 4-Cl, 4-CH3 or 2-CH3 was designed, synthesized and evaluated for anticonvulsant activity in rodent models of seizures: maximal electroshock (MES) test, subcutaneous pentylenetetrazole (scPTZ) test, and 6-Hz test. There were identified three most active compounds: S-(2E)-N-(1-hydroxypropan-2-yl)-3-(2-methylphenyl)prop-2-enamide (5) (ED50 MES=42.56, ED50 scPTZ=58.38, ED50 6-Hz 44mA=42.27mg/kg tested in mice after intraperitoneal (i.p.) administration); R,S-(2E)-3-(4-chlorophenyl)-N-(1-hydroxybutan-2-yl)prop-2-enamide (6) (ED50 MES=53.76, ED50 scPTZ=90.31, ED50 6-Hz 44mA=92.86mg/kg mice, i.p.); and R,S-(2E)-3-(4-chlorophenyl)-N-(2-hydroxypropyl)prop-2-enamide (11) (ED50 MES=55.58, ED50 scPTZ=102.15, ED50 6-Hz 44mA=51.27mg/kg mice, i.p.). Their structures and configurations were confirmed by crystal X-ray diffraction method. The structure-activity studies among the tested series showed that chlorine atom in position para or methyl group in position ortho of phenyl ring were beneficial for anticonvulsant activity. Methyl group in position para of phenyl ring decreased anticonvulsant activity in reported series of cinnamamide derivatives.",43,ChEMBL,CHEMBL3876381,20180907,44430582,103532570,4987,,P41146,Curation Efforts|Research and Development,27876250,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
319,1343797,Confirmatory,"Ligand Binding Assays: As Alt et al., 2002. Membranes (20 ug) are incubated in 50 mM Tris-HCl, pH 7.4 with [3H]diprenorphine or [3H]nociceptin in the absence or presence of varying concentrations of test compounds for 60 min in a shaking water bath at 25°","Ligand Binding Assays: As Alt et al., 2002. Membranes (20 ug) are incubated in 50 mM Tris-HCl, pH 7.4 with [3H]diprenorphine or [3H]nociceptin in the absence or presence of varying concentrations of test compounds for 60 min in a shaking water bath at 25° C. Nonspecific binding is measured using 10 uM naloxone (MOR, DOR, KOR) or N/OFQ (NOP). Samples are filtered through GF/C glass-fiber filtermats mounted on a Brandel cell harvester and rinsed four times with 4° C. 50 mM Tris-HCl, pH 7.4 buffer. Filtermats are dried and 0.1 ml EcoLume scintillation cocktail added to each sample area to soak the filter. Each filtermat in a heat-sealed bag, is counted in a Wallac 1450 MicroBeta Liquid Scintillation and Luminescence Counter.",43,ChEMBL,CHEMBL3887969,20200630,71229805|81689704|90306885|122179050|122179052|122179053,242635309|242635595|318373626|318373628|318373630|318373637,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,,,,,0,0,0,0,0,0
320,1344609,Confirmatory,"Binding Assay: The compounds were examined with membranes of recombinant CHO-ORL 1 cells in a receptor binding assay with 3H-nociceptin/orphanin FQ. This test system was conducted in accordance with the method outlined by Ardati et al. (Mol. Pharmacol., 5","Binding Assay: The compounds were examined with membranes of recombinant CHO-ORL 1 cells in a receptor binding assay with 3H-nociceptin/orphanin FQ. This test system was conducted in accordance with the method outlined by Ardati et al. (Mol. Pharmacol., 51, 1997, pp. 816-824). The concentration of 3H-nociceptin/orphanin FQ amounted to 0.5 nM in these tests. The binding assays were conducted in each case on 20 ug of membrane protein per 200ul of preparation in 50 mM of HEPES, pH 7.4, 10 nM of MgCl2 and 1 mM of EDTA. The binding to the ORL 1-receptor was determined using 1 mg of WGA-SPA beads (Amersham-Pharmacia, Freiburg) in each case by incubating the preparation for one hour at RT and then conducting measurements in the Trilux scintillation counter (Wallac, Finland).",43,ChEMBL,CHEMBL3888830,20180908,44224242|44252100|44252101|44252241|44252242|44252247|44252249|44252386|44252387|44252388|44252391|44252533|44252534|44252536|44252537|44252538|44252539|44252681|44252682|44252683|44252684|44252685|44252835|44252837|44252838|44252839|44252986|44252987|44252988|44252989|44252990|44253136|44253137|44253138|44253416|44253417|44253418|44253419|44253421|44253564|44253565|44253566|44253567|44253568|44253569|44253698|44253700|46917150|66911347|68629836|68631642|68632142|68632271|68632578|68632581|68632816|68633222|69016300|87655565|134134392|134144744|134156152,374265163|374268573|374269122|374269769|374275609|374275797|374276417|374276537|374276931|374279082|374283619|374285229|374289254|374290065|374294273|374295091|374296048|374300724|374300913|374301292|374303940|374304465|374305263|374306792|374311061|374314386|374316387|374319537|374319876|374320269|374321717|374322074|374324153|374324534|374324881|374326234|374327526|374328800|374329371|374331166|374331853|374334759|374334874|374335869|374338973|374341642|374343483|374344448|374344925|374348111|374349273|374350701|374351768|374352222|374352880|374354259|374354893|374356583|374356806|374358814|374359341|374360712,4987,,P41146,Curation Efforts|Research and Development,,0,,P41146,,,,,0,0,0,0,0,0
