,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
1972,1595587,Literature-derived,Partial agonist activity at human Gi/o-coupled D2R expressed in HEK293T cells assessed as inhibition of isoproterenol-induced cAMP accumulation preincubated for 15 mins followed by isoproterenol-stimulation and measured by Glosensor-based luminescence ass,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394475,20210302,11154555|44621617|46929184|72735990|72736197|72736199|72736200|72736203|146025765|146025766|146025767|146025768|146025769|146025770|146025771|146025772|146025773|146025774|146025775|146025776|146025777|146025778|146025779|146025780|146025781|146025782|146025783|146025784,160694505|194137962|194145147|194145148|194151680|194158962|194186174|194186449|194186450|440112575|440114367|440117400|440121673|440122385|440124977|440127989|440133012|440134870|440135651|440136942|440140983|440142725|440145910|440149413|440158158|440165601|440173438|440224425|440226430|440228402,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1973,1595588,Confirmatory,Partial agonist activity at D2L receptor (unknown origin) expressed in human HTLA cells assessed as beta-arrestin2 recruitment after 20 to 22 hrs by brightglo-luciferase reporter gene assay,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394476,20210302,54562|11154555|44621617|46929184|72735990|72736199|72736200|72736203|146025765|146025766|146025767|146025768|146025769|146025771|146025772|146025773|146025774|146025775|146025776|146025777|146025778|146025779|146025782|146025783|146025784,103543557|160694505|194137962|194145147|194145148|194151680|194158962|194186174|194186450|440112575|440114367|440117400|440121673|440122385|440124977|440127989|440133012|440134870|440135651|440140983|440142725|440145910|440158158|440165601|440173438|440224425|440228402,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1974,1595589,Literature-derived,Partial agonist activity at D2L receptor (unknown origin) expressed in human HTLA cells assessed as beta-arrestin2 recruitment after 20 to 22 hrs by brightglo-luciferase reporter gene assay relative to control,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394477,20210302,11154555|44621617|46929184|72735990|72736197|72736199|72736200|72736203|146025765|146025766|146025767|146025768|146025769|146025770|146025771|146025772|146025773|146025774|146025775|146025776|146025777|146025778|146025779|146025780|146025781|146025782|146025783|146025784,160694505|194145147|194145148|194151680|194158962|194186174|194186449|194186450|440112575|440114367|440117400|440121673|440122385|440124977|440127989|440133012|440134870|440135651|440136942|440140983|440142725|440145910|440149413|440158158|440165601|440173438|440224425|440226430|440228402,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1975,1595591,Confirmatory,Antagonist activity at D2L receptor (unknown origin) expressed in human HTLA cells assessed as inhibition of dopamine-stimulated beta-arrestin2 recruitment measured after 20 to 22 hrs by brightglo-luciferase reporter gene assay,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394479,20210302,135398737|146025779,103165765|440127989,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,0,1,1,1,1
1976,1595592,Confirmatory,Partial agonist activity at human D2L receptor expressed in HEK293T cells co-expressing N-terminal venus-tagged beta-arrestin2 assessed as beta-arrestin2 recruitment after 15 mins in presence of coelenterazine H by BRET assay,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394480,20210302,54562|146025779,103543557|440127989,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1977,1595593,Literature-derived,Partial agonist activity at human D2L receptor expressed in HEK293T cells co-expressing N-terminal venus-tagged beta-arrestin2 assessed as beta-arrestin2 recruitment after 15 mins in presence of coelenterazine H by BRET assay relative to control,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394481,20210302,54562|146025779,103543557|440127989,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1978,1595594,Confirmatory,Partial agonist activity at human D2L receptor expressed in HEK293T cells co-expressing Galpahi1/Gbeta1/GFP2-Ggamma2 assessed as Galphai1 dissociation after 15 mins in presence of coelenterazine 400a by luciferase reporter gene assay,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394482,20210302,54562|146025779,103543557|440127989,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1979,1595595,Literature-derived,Partial agonist activity at human D2L receptor expressed in HEK293T cells co-expressing Galpahi1/Gbeta1/GFP2-Ggamma2 assessed as Galphai1 dissociation after 15 mins in presence of coelenterazine 400a by luciferase reporter gene assay relative to control,"Title: D<sub>2</sub> Dopamine Receptor G Protein-Biased Partial Agonists Based on Cariprazine._||_Abstract: Functionally selective G protein-coupled receptor ligands are valuable tools for deciphering the roles of downstream signaling pathways that potentially contribute to therapeutic effects versus side effects. Recently, we discovered both G<sub>i/o</sub>-biased and β-arrestin2-biased D<sub>2</sub> receptor agonists based on the Food and Drug Administration (FDA)-approved drug aripiprazole. In this work, based on another FDA-approved drug, cariprazine, we conducted a structure-functional selectivity relationship study and discovered compound 38 (MS1768) as a potent partial agonist that selectively activates the G<sub>i/o</sub> pathway over β-arrestin2. Unlike the dual D<sub>2</sub>R/D<sub>3</sub>R partial agonist cariprazine, compound 38 showed selective agonist activity for D<sub>2</sub>R over D<sub>3</sub>R. In fact, compound 38 exhibited potent antagonism of dopamine-stimulated β-arrestin2 recruitment. In our docking studies, compound 38 directly interacts with S193<sup>5.42</sup> on TM5 but has no interactions with extracellular loop 2, which appears to be in contrast to the binding poses of D<sub>2</sub>R β-arrestin2-biased ligands. In in vivo studies, compound 38 showed high D<sub>2</sub>R receptor occupancy in mice and effectively inhibited phencyclidine-induced hyperlocomotion.",43,ChEMBL,CHEMBL4394483,20210302,54562|146025779,103543557|440127989,1813,,P14416,Curation Efforts|Research and Development,30964661,0,,P14416,9606.0,,,,1,1,1,1,1,0
1981,1595923,Literature-derived,Antagonist activity at Gi-coupled D2 receptor (unknown origin) expressed in HEK293T cells assessed as reduction in histamine-induced inhibition of forskolin-stimulated cAMP accumulation preincubated for 10 to 15 followed by histamine addition for 10 mins ,"Title: Novel Tetrahydroquinazolinamines as Selective Histamine 3 Receptor Antagonists for the Treatment of Obesity._||_Abstract: The histamine 3 receptor (H3R) is a presynaptic receptor, which modulates several neurotransmitters including histamine and various essential physiological processes, such as feeding, arousal, cognition, and pain. The H3R is considered as a drug target for the treatment of several central nervous system disorders. We have synthesized and identified a novel series of 4-aryl-6-methyl-5,6,7,8-tetrahydroquinazolinamines that act as selective H3R antagonists. Among all the synthesized compounds, in vitro and docking studies suggested that the 4-methoxy-phenyl-substituted tetrahydroquinazolinamine compound 4c has potent and selective H3R antagonist activity (IC<sub>50</sub> < 0.04 μM). Compound 4c did not exhibit any activity on the hERG ion channel and pan-assay interference compounds liability. Pharmacokinetic studies showed that 4c crosses the blood brain barrier, and in vivo studies demonstrated that 4c induces anorexia and weight loss in obese, but not in lean mice. These data reveal the therapeutic potential of 4c as an anti-obesity candidate drug via antagonizing the H3R.",43,ChEMBL,CHEMBL4394811,20210302,155522219,440127640,1813,,P14416,Curation Efforts|Research and Development,30998358,0,,P14416,9606.0,,,,0,0,1,1,1,1
1982,1597276,Literature-derived,Displacement of [3H]methyl-spiperone from human recombinant D2S receptor at 10 uM measured after 60 mins by scintillation counter method relative to control,"Title: Multi-targeting protein-protein interaction inhibitors: Evolution of macrocyclic ligands with embedded carbohydrates (MECs) to improve selectivity._||_Abstract: Compounds targeting multiple proteins can have synergistic effects and are therefore of interest in medicinal chemistry. At the same time, inhibiting protein-protein interactions (PPI) is increasingly desired in the treatment of disorders or diseases. The development of non-peptidomimetic inhibitors is still a challenge. Herein we investigate macrocyclic scaffolds with one or two embedded carbohydrates (MECs) that present amino acid side chains, or related isosteres, as pharmacophoric groups. Firstly, retroscreening of the previously reported eannaphane-40 (E40, 40), a MEC presenting two pharmacophoric groups, against a set of 55 receptor-subtypes led to a finding of sub-micromolar inhibitory activity for E40 against three serotonergic isoforms (5HT1A/2A/2B) as well as the Na+ channel and the NK-2 receptor. We synthesised MECs with an additional pharmacophoric group compared to E40, with a view to identifying compounds where the selectivity profile was altered among the protein hits from the retroscreening. MECs were produced based on scaffolds with two monosaccharide residues, leading to the incorporation of a third pharmacophoric group. Later, homology models were prepared for four proteins (5HT1A, 5HT2A, NK2 and site-2 of the sodium channel) whose 3D structure is unknown. Inverse docking of the synthesised compounds led to the selection of a new MEC (MEC-B) for protein binding assays. MEC-B was found to have its selectivity profile modulated, in line with docking prediction, compared to E40. MEC-B is dual inhibitor of both 5-HT1A and the sodium channel with improved selectivity for these proteins compared to 5-HT2A/2B/2C, 5-HT transporter and NK2 receptor. Thus, a new multitargeting compound, with an improved selectivity profile was identified, based on a MEC peptidomimetic scaffold.",43,ChEMBL,CHEMBL4396164,20210302,155565189,440218835,1813,,P14416,Curation Efforts|Research and Development,31112891,0,,P14416,9606.0,,,,0,0,0,0,0,0
1983,1598355,Confirmatory,Displacement of [125I]IABN from recombinant human D2 long receptor stably expressed in HEK293 cell membranes measured after 60 mins by scintillation counting analysis,"Title: Leveraging a Low-Affinity Diazaspiro Orthosteric Fragment to Reduce Dopamine D<sub>3</sub> Receptor (D<sub>3</sub>R) Ligand Promiscuity across Highly Conserved Aminergic G-Protein-Coupled Receptors (GPCRs)._||_Abstract: Previously, we reported a 3-(2-methoxyphenyl)-9-(3-((4-methyl-5-phenyl-4 H-1,2,4-triazol-3-yl)thio)propyl)-3,9-diazaspiro[5.5]undecane (1) compound with excellent dopamine D<sub>3</sub> receptor (D<sub>3</sub>R) affinity (D<sub>3</sub>R K<sub>i</sub> = 12.0 nM) and selectivity (D<sub>2</sub>R/D<sub>3</sub>R ratio = 905). Herein, we present derivatives of 1 with comparable D<sub>3</sub>R affinity (32, D<sub>3</sub>R K<sub>i</sub> = 3.2 nM, D<sub>2</sub>R/D<sub>3</sub>R ratio = 60) and selectivity (30, D<sub>3</sub>R K<sub>i</sub> = 21.0 nM, D<sub>2</sub>R/D<sub>3</sub>R ratio = 934). Fragmentation of 1 revealed orthosteric fragment 5a to express an unusually low D<sub>3</sub>R affinity ( K<sub>i</sub> = 2.7 μM). Compared to piperazine congener 31, which retains a high-affinity orthosteric fragment (5d, D<sub>3</sub>R K<sub>i</sub> = 23.9 nM), 1 was found to be more selective for the D<sub>3</sub>R among D<sub>1</sub>- and D<sub>2</sub>-like receptors and exhibited negligible off-target interactions at serotoninergic and adrenergic G-protein-coupled receptors (GPCRs), common off-target sites for piperazine-containing D<sub>3</sub>R scaffolds. This study provides a unique rationale for implementing weakly potent orthosteric fragments into D<sub>3</sub>R ligand systems to minimize drug promiscuity at other aminergic GPCR sites.",43,ChEMBL,CHEMBL4397357,20210302,5265|10354670|27039365|117028759|137637817|137640451|137645406|137646281|137659335|142573371|142573376|142573379|142573380|142573384|142573385|142573386|142573395|142573399|142573404|142573405|142573406|142573412|142573415|142573417|142573420|142573422|142573428|142573431|142573438|142573439|142573444|142573449|151880864|155512841|155527358|155535404|155538235|155539413|155547729|155548038|155556665|155557645|155568415|155568612,103167959|103196922|381846179|381850107|381857404|381858709|381883493|440111002|440111546|440113257|440113959|440127333|440130077|440135530|440137935|440142369|440146635|440146863|440147783|440149456|440151281|440152111|440154074|440154694|440156024|440156348|440157067|440157723|440163745|440164298|440168399|440174973|440175734|440183095|440184276|440192823|440196041|440197392|440198278|440199802|440224384|440227136|440227623|440228117,1813,,P14416,Curation Efforts|Research and Development,31021617,0,,P14416,9606.0,45.0,,,0,0,0,0,0,0
1986,1598367,Literature-derived,Displacement of [3H]N-methylspiperone from recombinant human D2 receptor stably expressed in fibroblast at 10 uM measured after 90 mins by microbeta scintillation counting method relative to control,"Title: Leveraging a Low-Affinity Diazaspiro Orthosteric Fragment to Reduce Dopamine D<sub>3</sub> Receptor (D<sub>3</sub>R) Ligand Promiscuity across Highly Conserved Aminergic G-Protein-Coupled Receptors (GPCRs)._||_Abstract: Previously, we reported a 3-(2-methoxyphenyl)-9-(3-((4-methyl-5-phenyl-4 H-1,2,4-triazol-3-yl)thio)propyl)-3,9-diazaspiro[5.5]undecane (1) compound with excellent dopamine D<sub>3</sub> receptor (D<sub>3</sub>R) affinity (D<sub>3</sub>R K<sub>i</sub> = 12.0 nM) and selectivity (D<sub>2</sub>R/D<sub>3</sub>R ratio = 905). Herein, we present derivatives of 1 with comparable D<sub>3</sub>R affinity (32, D<sub>3</sub>R K<sub>i</sub> = 3.2 nM, D<sub>2</sub>R/D<sub>3</sub>R ratio = 60) and selectivity (30, D<sub>3</sub>R K<sub>i</sub> = 21.0 nM, D<sub>2</sub>R/D<sub>3</sub>R ratio = 934). Fragmentation of 1 revealed orthosteric fragment 5a to express an unusually low D<sub>3</sub>R affinity ( K<sub>i</sub> = 2.7 μM). Compared to piperazine congener 31, which retains a high-affinity orthosteric fragment (5d, D<sub>3</sub>R K<sub>i</sub> = 23.9 nM), 1 was found to be more selective for the D<sub>3</sub>R among D<sub>1</sub>- and D<sub>2</sub>-like receptors and exhibited negligible off-target interactions at serotoninergic and adrenergic G-protein-coupled receptors (GPCRs), common off-target sites for piperazine-containing D<sub>3</sub>R scaffolds. This study provides a unique rationale for implementing weakly potent orthosteric fragments into D<sub>3</sub>R ligand systems to minimize drug promiscuity at other aminergic GPCR sites.",43,ChEMBL,CHEMBL4397369,20210302,137645406,381857404,1813,,P14416,Curation Efforts|Research and Development,31021617,0,,P14416,9606.0,,,,0,0,0,0,0,0
1987,1598423,Confirmatory,Displacement of [3H]N-methylspiperone from recombinant human D2 receptor stably expressed in fibroblast measured after 90 mins by microbeta scintillation counting method,"Title: Leveraging a Low-Affinity Diazaspiro Orthosteric Fragment to Reduce Dopamine D<sub>3</sub> Receptor (D<sub>3</sub>R) Ligand Promiscuity across Highly Conserved Aminergic G-Protein-Coupled Receptors (GPCRs)._||_Abstract: Previously, we reported a 3-(2-methoxyphenyl)-9-(3-((4-methyl-5-phenyl-4 H-1,2,4-triazol-3-yl)thio)propyl)-3,9-diazaspiro[5.5]undecane (1) compound with excellent dopamine D<sub>3</sub> receptor (D<sub>3</sub>R) affinity (D<sub>3</sub>R K<sub>i</sub> = 12.0 nM) and selectivity (D<sub>2</sub>R/D<sub>3</sub>R ratio = 905). Herein, we present derivatives of 1 with comparable D<sub>3</sub>R affinity (32, D<sub>3</sub>R K<sub>i</sub> = 3.2 nM, D<sub>2</sub>R/D<sub>3</sub>R ratio = 60) and selectivity (30, D<sub>3</sub>R K<sub>i</sub> = 21.0 nM, D<sub>2</sub>R/D<sub>3</sub>R ratio = 934). Fragmentation of 1 revealed orthosteric fragment 5a to express an unusually low D<sub>3</sub>R affinity ( K<sub>i</sub> = 2.7 μM). Compared to piperazine congener 31, which retains a high-affinity orthosteric fragment (5d, D<sub>3</sub>R K<sub>i</sub> = 23.9 nM), 1 was found to be more selective for the D<sub>3</sub>R among D<sub>1</sub>- and D<sub>2</sub>-like receptors and exhibited negligible off-target interactions at serotoninergic and adrenergic G-protein-coupled receptors (GPCRs), common off-target sites for piperazine-containing D<sub>3</sub>R scaffolds. This study provides a unique rationale for implementing weakly potent orthosteric fragments into D<sub>3</sub>R ligand systems to minimize drug promiscuity at other aminergic GPCR sites.",43,ChEMBL,CHEMBL4397425,20210302,137646281,381858709,1813,,P14416,Curation Efforts|Research and Development,31021617,0,,P14416,9606.0,,,,0,0,0,0,0,0
1993,1603181,Literature-derived,Inhibition of D2 receptor (unknown origin) up to 10000 nM,"Title: The discovery of quinoline-3-carboxamides as hematopoietic prostaglandin D synthase (H-PGDS) inhibitors._||_Abstract: With the goal of discovering more selective anti-inflammatory drugs, than COX inhibitors, to attenuate prostaglandin signaling, a fragment-based screen of hematopoietic prostaglandin D synthase was performed. The 76 crystallographic hits were sorted into similar groups, with the 3-cyano-quinoline 1a (FP IC<sub>50</sub> = 220,000 nM, LE = 0.43) being a potent member of the 6,6-fused heterocyclic cluster. Employing SAR insights gained from structural comparisons of other H-PGDS fragment binding mode clusters, the initial hit 1a was converted into the 70-fold more potent quinoline 1d (IC<sub>50</sub> = 3,100 nM, LE = 0.49). A systematic substitution of the amine moiety of 1d, utilizing structural information and array chemistry, with modifications to improve inhibitor stability, resulted in the identification of the 300-fold more active H-PGDS inhibitor tool compound 1bv (IC<sub>50</sub> = 9.9 nM, LE = 0.42). This selective inhibitor exhibited good murine pharmacokinetics, dose-dependently attenuated PGD<sub>2</sub> production in a mast cell degranulation assay and should be suitable to further explore H-PGDS biology.",43,ChEMBL,CHEMBL4402263,20210302,129247606,440148932,1813,,P14416,Curation Efforts|Research and Development,30858025,0,,P14416,9606.0,,,,0,0,0,0,0,0
2005,1609754,Confirmatory,Displacement of [3H]-spiperone from human D2 receptor expressed in CHO cells co-expressing Galpha16 incubated for 120 mins by liquid scintillation counting method,"Title: Development of novel multipotent compounds modulating endocannabinoid and dopaminergic systems._||_Abstract: Polypharmacology approaches may help the discovery of pharmacological tools for the study or the potential treatment of complex and multifactorial diseases as well as for addictions and also smoke cessation. In this frame, following our interest in the development of molecules able to modulate either the endocannabinoid or the dopaminergic system, and given the multiple and reciprocal interconnections between them, we decided to merge the pharmacophoric elements of some of our early leads for identifying new molecules as tools able to modulate both systems. We herein describe the synthesis and biological characterization of compounds 5a-j inspired by the structure of our potent and selective fatty acid amide hydrolase (FAAH) inhibitors (3a-c) and ligands of dopamine D<sub>2</sub> or D<sub>3</sub> receptor subtypes (4a,b). Notably, the majority of the new molecules showed a nanomolar potency of interaction with the targets of interest. The drug-likeliness of the developed compounds (5a-j) was investigated in silico while hERG affinity, selectivity profile (for some proteins of the endocannabinoid system), cytotoxicity profiles (on fibroblast and astrocytes), and mutagenicity (Ames test) were experimentally determined. Metabolic studies also served to complement the preliminary drug-likeliness profiling for compounds 3a and 5c. Interestingly, after assessing the lack of toxicity for the neuroblastoma cell line (IMR 32), we demonstrated a potential anti-inflammatory profile for 3a and 5c in the same cell line.",43,ChEMBL,CHEMBL4409079,20210302,1383884|155518672|155520675|155535169|155536374|155540919|155541938|155542534|155550192|155555589|155560181,103455066|440122063|440125288|440147407|440149276|440158009|440160477|440161941|440181107|440194824|440206255,1813,,P14416,Curation Efforts|Research and Development,31518969,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
